what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440477846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440485093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494440492024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440504266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440510184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494440523010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494440523258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494440523573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494440526687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494440527759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440529192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440536071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494440539180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440541156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440557220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440595375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440595623
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1494440595723
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1494440595739
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1494440595777
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1494440595777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440597111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440627260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440627808
error,log,,,"Invalid ZIP archive: src/com/neerajspring/numberlist.java [in GetSorted]",1494440629012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440633772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494440637132
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1494440639798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440649357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440650247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440653426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440653626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440654565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440663980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494440666283
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1494440671528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494440714760
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1494440724553
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1494440724600
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1494440724631
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1494440724700
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1494440724716
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1494440724832
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1494440724832
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1494440725418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440733730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440734046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494440734889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494440747657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440777290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440782086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440784070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440789532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440833439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440836375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440838380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440840533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440841746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440856177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440871920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440874630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440910160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440924419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440931798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440933510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440957993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494440986405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441018138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441026113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441037960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441047166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441054767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441056380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441061164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441063225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441074373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441076687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441082562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441084111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441088373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441089787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441097602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441099362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441101963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441103524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441113402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441114609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441120384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441121917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441125159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441130429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441137818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441140153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441147719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441164012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441171349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441172678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441193536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441195856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441198540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441200669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441211268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441212326
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494441215491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494441215823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494441219773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494441220004
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1494441221859
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1494441222924
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1494441223008
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1494441223140
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1494441223895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494441224611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494441226131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441228964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441255484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441265712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441267131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441291966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441295725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441297371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441300215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441302117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441305121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441323251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441325658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441327250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441329602
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1494441335847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494441338000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441375240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441375725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441385525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441574648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441660445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494441665749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494441814491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442372156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494442378204
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1494442392996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494442398964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442458938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442485092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442490822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442503201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442561683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442581788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442584002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442585336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442600266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442642135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494442663185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442710280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442712598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442713365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442752714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442776731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494442932419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443034769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494443047834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1494443048050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1494443052493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443064869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1494443071178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443094755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443101835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443102482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1494443302534
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1494443304585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1494443307673
